ethnicity,race,gender,action_taken,preapproval_requested,loan_type,loan_purpose,loan_to_value_ratio,interest_only_payment,balloon_payment,debt_to_income_ratio,age,income,derived_loan_to_value_ratio
0,1,1,1,0,1,3.0,44.118,0,0,1,1,5,2
0,1,1,1,0,1,1.0,78.445,0,0,4,1,4,2
0,4,0,0,0,1,2.0,76.56936,0,0,5,3,4,2
0,3,1,0,0,1,2.0,23.28,0,0,4,3,4,2
0,4,1,1,0,1,1.0,80.0,0,0,2,1,4,2
0,3,0,0,0,1,4.0,84.863,0,0,6,3,3,3
0,1,1,0,0,1,4.0,72.947,0,0,3,1,4,2
0,1,1,1,0,1,1.0,80.0,0,0,3,3,5,2
0,3,0,0,0,1,2.0,16.15,0,0,5,3,3,2
0,3,0,1,0,1,4.0,40.46,0,0,4,3,3,2
0,1,1,1,0,1,1.0,80.0,0,0,3,2,4,2
0,1,0,0,0,1,4.0,20.0,0,0,2,3,2,2
0,1,1,1,0,1,1.0,88.845,0,0,4,3,4,3
1,1,1,1,0,1,1.0,95.0,0,0,4,1,3,3
0,3,0,1,0,1,2.0,59.19,0,0,3,3,4,2
0,1,0,0,0,1,2.0,62.94,0,0,6,2,4,2
0,3,0,0,0,1,2.0,78.62,0,0,5,3,4,2
0,3,1,0,0,1,2.0,2.85,0,0,1,3,1,2
0,3,0,0,0,1,2.0,27.82,0,0,5,3,2,2
0,1,1,0,0,1,1.0,18.73,0,0,4,3,2,2
0,2,1,1,0,2,1.0,81.312,0,0,2,2,4,3
0,1,0,0,0,1,4.0,76.89836,0,0,2,2,5,2
0,3,0,0,0,1,3.0,96.98,0,0,5,2,3,4
0,3,1,0,0,1,2.0,43.27,0,0,6,3,3,2
0,1,0,1,0,1,3.0,83.619,0,0,1,2,4,3
0,3,1,0,0,1,2.0,80.0,0,0,6,3,2,2
0,2,1,1,0,1,1.0,51.515,0,0,4,2,4,2
0,1,1,1,0,1,1.0,80.0,0,0,1,1,5,2
0,1,1,1,0,1,1.0,100.0,0,0,4,1,4,4
0,3,0,0,0,1,2.0,40.88,0,0,3,2,3,2
0,1,0,1,0,1,3.0,50.56,0,0,4,2,4,2
1,1,0,1,0,1,2.0,6.06,0,0,2,3,1,2
0,3,0,0,0,1,4.0,46.82,0,0,5,3,3,2
0,3,0,0,0,1,2.0,78.09,0,0,4,2,4,2
0,3,1,0,0,1,2.0,73.19,0,0,5,3,3,2
0,1,1,1,0,1,1.0,85.0,0,0,2,1,4,3
0,1,1,0,0,1,2.0,83.56164,0,0,4,3,4,3
0,3,0,0,0,1,2.0,83.37,0,0,4,2,4,3
0,3,1,1,0,1,4.0,33.66,0,0,4,3,2,2
0,3,1,0,0,1,3.0,19.74614,0,0,6,3,2,2
0,1,0,1,0,1,1.0,94.99,0,0,3,2,4,3
0,3,1,1,0,1,3.0,75.0,0,0,4,3,2,2
0,4,0,0,0,1,1.0,21.09,0,0,6,3,2,2
1,4,0,0,0,1,2.0,36.75,0,0,6,2,2,2
0,1,1,1,0,1,2.0,40.741,0,0,4,3,3,2
0,3,0,1,0,1,2.0,6.12,0,0,1,3,3,2
0,1,0,1,0,1,1.0,95.0,0,0,3,1,4,3
1,1,0,0,0,1,2.0,3.33,0,0,2,3,2,2
0,3,0,1,0,1,3.0,64.77,0,0,4,2,3,2
0,1,1,1,0,1,3.0,56.382,0,0,2,3,4,2
0,3,1,0,0,1,2.0,72.72,0,0,3,3,2,2
0,1,0,1,0,1,1.0,91.549,0,0,4,1,3,3
0,1,1,0,0,1,2.0,9.41,0,0,6,3,2,2
1,4,0,0,0,1,2.0,82.30837,0,0,4,3,3,3
0,3,0,1,0,1,2.0,31.77,0,0,4,3,3,2
0,1,1,1,0,1,1.0,80.0,0,0,2,2,4,2
0,1,0,1,0,1,1.0,80.0,0,0,1,3,4,2
0,1,0,1,0,1,1.0,88.125,0,0,3,1,4,3
0,3,0,0,0,1,1.0,25.0263,0,0,4,3,3,2
0,1,1,1,0,1,1.0,80.0,0,0,3,1,3,2
0,3,0,0,0,1,2.0,23.67,0,0,6,3,1,2
0,1,0,0,0,1,2.0,14.70588,0,0,4,1,1,2
0,1,0,0,0,1,4.0,34.7,0,0,2,3,4,2
0,1,0,1,0,1,3.0,37.526,0,0,4,3,3,2
0,1,1,1,0,1,1.0,89.979,0,0,2,1,4,3
0,1,0,1,0,1,3.0,61.73,0,0,2,2,4,2
1,1,1,1,0,1,1.0,76.531,0,0,4,2,4,2
0,1,1,0,0,1,3.0,77.778,0,0,6,2,1,2
0,1,0,0,0,1,4.0,92.74,0,0,3,2,4,3
0,1,0,1,0,1,3.0,53.061,0,0,4,2,3,2
0,1,1,0,0,1,2.0,40.99,0,0,6,2,4,2
0,1,0,1,0,1,3.0,55.12,0,0,3,2,4,2
0,3,1,0,0,1,4.0,3.0,0,0,1,3,3,2
0,1,1,0,0,1,2.0,63.75,0,0,6,2,4,2
0,3,0,1,0,1,1.0,97.0,0,0,4,2,3,4
0,3,0,0,0,1,2.0,53.74,0,0,6,2,4,2
0,4,1,1,0,1,2.0,20.2,0,0,4,2,3,2
0,4,0,1,0,1,1.0,80.0,0,0,4,2,4,2
0,3,0,1,0,1,1.0,89.99,0,0,2,2,4,3
0,3,1,0,0,1,4.0,28.73,0,0,6,3,1,2
0,1,1,0,0,1,2.0,78.67,0,0,6,2,3,2
0,1,0,1,0,1,1.0,89.99,0,0,3,1,4,3
1,1,0,1,0,1,1.0,95.0,0,0,3,2,3,3
0,1,1,1,0,1,3.0,69.789,0,0,3,3,4,2
0,1,0,0,0,1,2.0,36.85,0,0,5,3,2,2
0,3,0,0,0,1,4.0,6.25,0,0,5,3,1,2
0,3,0,0,0,1,2.0,66.37,0,0,6,2,1,2
0,3,0,0,0,1,2.0,89.86,0,0,2,3,3,3
1,1,1,0,0,1,2.0,41.66666,0,0,6,3,3,2
0,1,0,1,0,1,4.0,89.83,0,0,3,2,4,3
0,1,0,1,0,1,1.0,95.0,0,0,4,1,3,3
0,3,0,0,0,1,2.0,75.55,0,0,2,3,2,2
0,3,1,0,0,1,4.0,88.73,0,0,5,3,3,3
0,1,0,0,0,1,2.0,5.99,0,0,3,3,4,2
0,2,1,1,0,1,4.0,74.074,0,0,3,1,4,2
0,3,1,0,0,1,1.0,6.25,0,0,6,3,3,2
0,3,0,0,0,1,2.0,5.11,0,0,2,3,2,2
0,3,1,0,0,1,3.0,29.19,0,0,6,3,3,2
1,2,1,0,0,1,2.0,11.66,0,0,6,3,2,2
0,3,0,0,0,1,3.0,79.89,0,0,5,3,3,2
0,3,0,1,0,1,2.0,27.72,0,0,4,3,3,2
1,4,0,0,0,1,1.0,104.382,0,0,3,2,3,1
0,3,0,0,0,1,2.0,64.48307,0,0,5,3,2,2
0,1,1,0,0,1,3.0,53.49,0,0,5,2,4,2
0,1,1,0,0,1,4.0,72.09069,0,0,4,3,4,2
0,1,1,0,0,1,2.0,100.24,0,0,3,2,3,1
0,1,0,1,0,1,1.0,50.0,0,0,4,3,4,2
0,1,1,0,0,1,3.0,86.607,0,0,3,1,4,3
0,1,1,1,0,1,1.0,80.0,0,0,2,2,4,2
0,1,0,1,0,1,1.0,95.0,0,0,4,2,4,3
0,3,0,1,0,1,2.0,29.46,0,0,3,3,3,2
0,3,1,1,0,1,4.0,61.58,0,0,4,2,3,2
0,1,1,0,0,1,2.0,67.13,0,0,4,2,4,2
0,1,0,0,0,1,2.0,30.18181,0,0,5,3,3,2
0,1,0,1,0,1,1.0,80.0,0,0,2,3,5,2
0,3,1,0,0,1,2.0,57.27,0,0,6,3,3,2
0,4,0,0,0,1,1.0,77.69538,0,0,6,3,2,2
0,1,1,1,0,1,1.0,89.99,0,0,4,2,4,3
0,3,0,1,0,1,3.0,46.25,0,0,2,3,2,2
0,1,1,0,0,1,2.0,77.71763,0,0,5,3,4,2
0,3,0,0,0,1,2.0,78.97,0,0,4,3,4,2
0,3,1,0,0,1,1.0,100.61,0,0,4,3,3,1
0,1,0,1,0,1,4.0,38.46,0,0,1,3,4,2
0,1,1,0,0,1,2.0,73.64,0,0,5,1,3,2
0,3,1,0,0,1,2.0,16.66,0,0,2,3,3,2
0,1,0,1,0,1,3.0,75.294,0,0,4,1,4,2
0,1,1,1,0,1,1.0,73.26,0,0,3,2,5,2
0,3,1,0,0,1,2.0,16.66,0,0,2,3,3,2
1,1,0,1,0,1,1.0,95.0,0,0,4,2,4,3
0,1,1,0,0,1,3.0,75.0,0,0,4,2,5,2
0,1,0,0,0,1,4.0,89.52,0,0,4,2,4,3
0,3,0,1,0,1,1.0,94.262,0,0,4,3,4,3
0,3,0,0,0,1,4.0,29.32,0,0,5,2,3,2
0,3,0,0,0,1,2.0,43.31,0,0,4,3,1,2
0,3,1,0,0,1,2.0,89.93,0,0,6,3,3,3
0,3,1,1,0,1,2.0,73.45,0,0,4,3,3,2
0,3,0,1,0,1,3.0,47.143,0,0,4,3,1,2
0,1,1,0,0,1,2.0,97.18181,0,0,6,3,4,4
0,1,1,0,0,1,3.0,69.33,0,0,5,3,4,2
0,1,1,1,0,1,1.0,80.0,0,0,3,1,3,2
0,3,0,0,0,1,2.0,52.85,0,0,6,3,3,2
0,3,0,1,0,1,2.0,78.21,0,0,4,2,3,2
1,1,1,1,0,1,4.0,65.625,0,0,2,2,4,2
0,1,0,0,0,1,2.0,84.09,0,0,6,1,4,3
0,3,0,0,0,1,3.0,61.833,0,0,2,2,4,2
1,1,1,0,0,1,2.0,91.23352,0,0,6,2,4,3
1,3,0,0,0,1,2.0,27.18,0,0,6,3,2,2
0,3,1,1,0,1,1.0,45.5,0,0,4,3,3,2
0,1,0,0,0,1,2.0,26.87,0,0,3,3,5,2
0,1,0,1,0,1,2.0,47.46,0,0,1,2,4,2
0,3,0,0,0,1,4.0,52.3,0,0,5,3,3,2
0,3,0,0,0,1,4.0,34.783,0,0,5,3,2,2
0,3,0,1,0,1,1.0,89.99,0,0,4,3,4,3
0,1,1,0,0,1,4.0,54.74,0,0,6,2,4,2
0,3,1,1,0,1,2.0,63.68,0,0,4,3,3,2
0,3,0,0,0,1,2.0,85.22,0,0,2,3,5,3
0,3,1,0,0,1,2.0,31.64556,0,0,6,3,1,2
0,1,0,1,0,1,1.0,75.0,0,0,4,2,4,2
0,1,1,0,0,1,4.0,73.12,0,0,6,2,4,2
0,1,1,1,0,1,3.0,73.232,0,0,3,2,5,2
0,3,0,0,0,1,4.0,40.24,0,0,6,3,4,2
0,1,1,0,0,1,4.0,75.43,0,0,2,2,3,2
0,1,1,1,0,1,1.0,89.878,0,0,3,2,4,3
1,2,0,1,0,1,3.0,83.88,0,0,2,2,4,3
0,3,0,1,0,1,3.0,15.95,0,0,4,3,1,2
0,1,0,0,0,1,2.0,62.95448,0,0,6,3,4,2
0,3,1,0,0,1,4.0,80.7,0,0,4,2,4,3
0,1,0,1,0,1,1.0,89.99,0,0,2,2,4,3
0,1,1,1,0,1,2.0,62.03,0,0,2,3,4,2
0,3,0,0,0,1,2.0,12.5,0,0,6,3,2,2
0,3,0,1,0,1,1.0,80.0,0,0,4,3,4,2
0,1,0,0,0,1,2.0,53.71,0,0,6,3,3,2
0,3,0,0,0,1,2.0,29.91,0,0,6,3,1,2
0,3,0,0,0,1,2.0,15.15,0,0,6,3,1,2
0,3,1,0,0,1,2.0,32.76,0,0,4,2,3,2
0,1,0,1,0,1,1.0,46.319,0,0,3,2,3,2
0,3,1,1,0,1,2.0,17.49,0,0,1,3,3,2
0,1,1,1,0,2,1.0,99.315,0,0,4,2,4,4
0,3,0,1,0,1,1.0,97.0,0,0,4,1,3,4
0,3,0,0,0,1,4.0,53.88,0,0,6,3,3,2
0,3,0,0,0,1,2.0,3.12,0,0,3,3,1,2
0,2,0,1,0,1,3.0,77.64,0,0,2,1,4,2
0,1,1,1,0,1,1.0,80.0,0,0,1,2,5,2
0,1,0,0,0,1,2.0,72.52,0,0,6,3,4,2
0,2,1,0,0,1,2.0,51.094,0,0,6,3,3,2
0,3,1,0,0,1,4.0,69.64,0,0,6,2,4,2
0,1,0,1,0,1,2.0,79.93,0,0,2,2,4,2
0,1,1,0,0,1,1.0,79.979,0,0,4,3,4,2
0,1,1,1,0,1,3.0,89.221,0,0,2,1,4,3
0,3,1,0,0,1,4.0,11.42,0,0,6,3,3,2
0,3,0,0,0,1,2.0,53.57,0,0,6,3,3,2
0,3,1,0,0,1,2.0,93.41,0,0,2,2,4,3
0,1,0,1,0,1,1.0,72.028,0,0,2,1,4,2
0,2,0,0,0,1,4.0,11.62,0,0,2,3,2,2
0,1,1,1,0,1,3.0,43.472,0,0,2,2,3,2
0,3,0,1,0,1,4.0,67.16,0,0,4,2,3,2
0,3,0,1,0,1,1.0,5.53,0,0,2,3,1,2
0,1,1,1,0,1,3.0,88.421,0,0,4,2,4,3
0,1,0,1,1,1,1.0,88.6,0,0,2,2,4,3
1,1,1,0,0,1,2.0,50.62,0,0,5,3,3,2
0,3,1,0,0,1,2.0,32.79,0,0,4,3,4,2
0,3,1,1,0,1,4.0,21.83,0,0,4,3,2,2
0,1,1,0,0,1,2.0,6.82,0,0,3,3,3,2
0,3,0,0,0,1,2.0,11.33,0,0,2,3,2,2
0,1,0,0,0,1,2.0,43.79562,0,0,3,2,4,2
1,1,0,1,0,1,3.0,94.595,0,0,4,1,4,3
0,3,0,1,0,1,3.0,54.4,0,0,3,2,3,2
0,1,1,1,0,1,3.0,64.507,1,0,2,2,5,2
0,2,1,1,0,1,4.0,87.037,0,0,4,2,4,3
0,1,1,0,0,1,1.0,50.0,0,0,3,3,4,2
0,1,0,1,0,1,2.0,41.9,0,0,4,3,3,2
1,3,0,0,0,1,4.0,56.61,0,0,6,3,2,2
0,1,0,0,0,1,2.0,89.52,0,0,6,2,3,3
0,1,1,1,0,1,1.0,80.0,0,0,1,2,5,2
0,3,1,1,0,1,1.0,100.0,0,0,3,2,4,4
0,1,1,1,0,1,3.0,48.095,0,0,2,2,4,2
0,3,0,0,0,1,2.0,66.94,0,0,6,3,2,2
0,1,0,1,0,1,3.0,42.268,0,0,3,3,4,2
0,3,1,1,0,1,3.0,64.73,0,0,4,3,2,2
0,3,0,0,0,1,2.0,6.66,0,0,3,3,2,2
0,1,0,1,0,1,1.0,92.0,0,0,2,1,4,3
0,1,0,1,0,1,3.0,66.46,0,0,3,2,4,2
0,2,0,1,0,1,3.0,60.063,0,0,2,2,4,2
0,1,1,1,0,1,1.0,80.0,0,0,2,2,4,2
0,3,1,0,0,1,2.0,39.61,0,0,6,2,4,2
0,3,0,0,0,1,2.0,80.13228,0,0,5,3,4,3
0,1,1,0,0,1,2.0,75.24079,0,0,4,3,3,2
0,1,1,1,0,1,3.0,87.238,0,0,2,2,4,3
0,3,0,1,0,1,2.0,53.35,0,0,3,3,4,2
0,1,1,1,0,1,3.0,75.0,0,0,1,1,4,2
0,1,0,1,0,1,3.0,72.096,0,0,2,1,4,2
0,3,0,0,0,1,4.0,24.35,0,0,6,3,2,2
0,1,1,0,0,1,2.0,89.89,0,0,3,1,4,3
0,2,1,0,0,1,2.0,71.42,0,0,4,3,4,2
0,1,1,0,0,1,4.0,87.794,0,0,3,1,4,3
0,3,0,0,0,1,2.0,51.99025,0,0,5,2,4,2
0,1,1,1,0,1,3.0,65.315,0,0,4,2,5,2
0,1,0,1,0,1,3.0,87.58,0,0,3,1,3,3
0,1,0,1,0,1,3.0,62.0,0,0,4,2,4,2
0,3,1,0,0,1,2.0,8.8,0,0,6,3,1,2
1,1,1,0,0,1,2.0,86.0,0,0,4,2,3,3
0,3,1,0,0,1,3.0,73.91,0,0,5,2,3,2
0,1,0,1,0,1,4.0,78.94,0,0,4,2,4,2
0,4,0,0,0,1,2.0,59.84,0,0,6,2,4,2
0,3,1,1,0,1,2.0,54.78,0,0,3,2,3,2
0,1,1,1,0,1,3.0,79.012,0,0,4,2,4,2
0,3,0,1,0,1,1.0,13.49,0,0,3,3,2,2
0,3,0,1,0,1,2.0,6.4,0,0,3,3,1,2
0,1,0,0,0,1,2.0,34.34576,0,0,5,3,3,2
1,1,1,0,0,1,4.0,76.8,0,0,6,1,3,2
0,1,0,1,0,1,2.0,60.3,0,0,4,3,4,2
0,3,1,0,0,1,2.0,18.92276,0,0,5,3,2,2
0,3,1,0,0,1,2.0,24.43,0,0,2,2,3,2
0,1,0,1,0,1,3.0,86.232,0,0,3,2,4,3
0,1,1,1,0,1,3.0,77.021,0,0,1,2,4,2
0,1,1,1,0,1,1.0,80.0,0,0,5,1,4,2
0,3,0,0,0,1,2.0,72.90819,0,0,1,2,4,2
0,1,1,1,0,1,3.0,80.345,0,0,2,2,5,3
0,1,0,0,0,1,2.0,63.42,0,0,6,2,3,2
0,2,1,1,0,1,1.0,85.0,0,0,2,2,4,3
0,1,0,1,0,1,3.0,70.0,0,0,1,3,4,2
0,1,1,1,0,1,2.0,75.94,0,0,3,2,4,2
0,2,1,0,0,1,3.0,65.13,0,0,6,3,4,2
0,1,0,0,0,1,4.0,53.42,0,0,5,2,4,2
0,3,0,0,0,1,2.0,71.99,0,0,6,2,4,2
0,3,0,0,0,1,4.0,5.81,0,0,2,3,3,2
0,1,0,1,0,1,1.0,100.0,0,0,4,2,4,4
0,3,0,0,0,1,4.0,84.97,0,0,3,2,4,3
0,1,0,1,0,1,1.0,80.0,0,0,3,2,3,2
0,3,1,0,0,1,3.0,85.0,0,0,4,2,4,3
0,3,1,0,0,1,4.0,86.02672,0,0,5,2,4,3
0,1,1,1,0,1,4.0,23.95,0,0,4,3,3,2
0,1,0,1,0,1,3.0,16.702,0,0,2,3,3,2
0,1,1,0,0,1,4.0,50.33,0,0,5,3,4,2
0,1,0,1,0,1,2.0,4.16,0,0,1,3,4,2
0,3,0,0,0,1,4.0,7.86,0,0,4,3,4,2
0,2,1,1,0,1,1.0,80.0,0,0,2,1,4,2
0,3,0,1,0,1,1.0,100.0,0,0,2,2,4,4
0,3,0,1,0,1,3.0,39.909,0,0,4,3,3,2
0,3,0,0,0,1,2.0,44.71,0,0,6,2,2,2
0,1,1,0,0,1,4.0,72.88,0,0,4,2,4,2
0,3,0,0,0,1,2.0,70.66,0,0,5,2,3,2
0,1,1,1,0,1,3.0,63.974,0,0,2,3,5,2
0,1,0,1,0,1,1.0,75.0,0,0,1,2,4,2
0,2,1,1,0,1,1.0,95.0,0,0,2,2,4,3
0,1,0,1,0,1,3.0,66.126,0,0,2,2,5,2
0,3,0,1,0,1,4.0,8.28,0,0,4,3,3,2
0,2,1,0,0,1,3.0,75.0,0,0,2,1,4,2
0,3,1,1,0,1,2.0,38.39,0,0,2,3,5,2
0,1,1,1,0,1,3.0,41.667,0,0,3,3,3,2
0,1,0,1,0,1,3.0,72.816,0,0,1,2,4,2
0,1,1,1,0,1,3.0,87.54,0,0,4,2,4,3
0,1,0,1,0,1,3.0,89.991,0,0,2,3,3,3
0,1,1,1,0,1,3.0,29.44,0,0,3,3,4,2
0,1,0,1,0,1,4.0,72.1,0,0,4,3,4,2
0,1,0,1,0,1,3.0,67.74,0,0,4,2,3,2
0,3,0,1,0,1,2.0,80.12,0,0,4,3,4,3
1,1,1,1,0,1,1.0,83.0,0,0,3,1,3,3
1,1,1,0,0,1,2.0,30.16,0,0,6,3,4,2
0,3,0,0,0,1,4.0,31.17,0,0,6,3,1,2
0,1,0,0,0,1,4.0,61.01,0,0,4,2,4,2
0,1,0,1,0,1,3.0,50.0,0,0,2,2,3,2
0,3,1,0,0,1,4.0,45.91345,0,0,6,3,4,2
0,3,1,1,0,1,2.0,75.81,0,0,4,3,3,2
0,3,0,0,0,1,2.0,17.4,0,0,6,3,3,2
0,1,0,0,0,1,2.0,34.01,0,0,6,2,3,2
0,1,1,1,0,1,3.0,88.221,0,0,3,2,4,3
0,1,1,1,0,1,3.0,46.552,0,0,4,3,3,2
0,1,0,0,0,1,2.0,103.01,0,0,2,1,3,1
0,3,0,0,0,1,2.0,25.0,0,0,6,3,2,2
0,1,0,1,0,1,3.0,94.21,0,0,2,1,3,3
0,1,1,1,0,1,3.0,73.152,0,0,4,3,4,2
0,1,1,1,0,1,2.0,8.69,0,0,4,3,3,2
1,1,0,1,0,1,3.0,65.974,0,0,4,3,4,2
0,3,0,0,0,1,2.0,83.59417,0,0,5,3,4,3
0,1,1,1,0,1,3.0,76.667,0,0,2,1,4,2
0,3,0,1,0,1,4.0,82.8,0,0,4,2,4,3
0,3,0,0,0,1,2.0,16.66,0,0,6,3,1,2
0,1,0,1,0,1,3.0,62.035,0,0,4,2,4,2
0,3,1,0,0,1,4.0,79.56,0,0,6,3,4,2
0,2,0,0,0,1,1.0,85.0,0,0,3,1,4,3
0,3,1,0,0,1,2.0,82.85,0,0,6,2,3,3
0,1,0,1,0,1,1.0,58.252,0,0,4,1,3,2
0,3,0,1,0,1,2.0,54.99,0,0,3,3,4,2
0,3,1,1,0,1,3.0,44.533,0,0,1,2,4,2
0,1,0,1,0,1,1.0,75.0,0,0,2,1,4,2
0,3,0,0,0,1,2.0,54.31,0,0,6,3,3,2
0,3,0,0,0,1,2.0,68.49,0,0,5,2,4,2
0,3,0,0,0,1,4.0,11.02,0,0,3,2,2,2
0,1,1,1,0,1,4.0,60.6,0,0,3,2,4,2
0,1,0,0,0,1,2.0,6.57,0,0,1,2,3,2
0,2,1,1,0,1,3.0,81.2,0,0,2,2,5,3
0,1,1,0,0,1,4.0,80.39,0,0,6,2,4,3
0,1,1,1,0,1,1.0,80.0,0,0,3,3,5,2
0,1,1,1,0,1,1.0,75.0,0,0,2,2,4,2
0,3,0,1,0,1,2.0,64.13,0,0,4,2,4,2
0,3,0,0,0,1,2.0,81.06,0,0,6,3,3,3
0,1,0,0,0,1,2.0,53.21,0,0,6,3,3,2
0,1,0,1,0,1,3.0,41.25,0,0,2,3,4,2
0,3,0,0,0,1,2.0,26.31,0,0,5,3,3,2
0,1,0,0,0,1,3.0,64.96,0,0,6,3,1,2
1,1,0,1,0,1,3.0,48.4,0,0,3,2,4,2
0,1,1,1,0,1,3.0,70.538,0,0,4,2,4,2
0,1,0,1,0,1,3.0,68.665,0,0,2,2,4,2
0,1,1,1,0,1,1.0,70.0,0,0,4,2,4,2
0,1,0,1,0,1,1.0,33.29,0,0,2,2,4,2
0,3,1,1,0,1,1.0,90.0,0,0,4,2,3,3
1,4,1,1,0,1,1.0,70.0,0,0,2,1,4,2
0,2,0,0,0,1,4.0,31.33,0,0,3,3,3,2
0,3,0,0,0,1,2.0,10.0,0,0,2,2,2,2
0,1,1,1,0,1,3.0,59.459,0,0,2,2,4,2
1,1,0,1,0,1,3.0,63.889,0,0,2,2,4,2
0,1,0,1,0,1,3.0,25.44,0,0,1,3,4,2
0,1,1,0,0,1,2.0,79.36,0,0,6,2,3,2
0,3,1,1,0,1,3.0,22.105,0,0,1,3,4,2
0,1,0,1,0,2,1.0,80.0,0,0,4,1,3,2
0,3,0,1,0,1,3.0,20.34,0,0,2,3,3,2
0,3,1,0,0,1,2.0,42.47157,0,0,4,3,3,2
0,1,0,1,0,1,1.0,80.0,0,0,3,2,4,2
0,1,0,1,0,1,3.0,55.357,0,0,3,2,3,2
0,3,0,1,0,1,2.0,4.0,0,0,1,3,3,2
0,1,1,1,0,1,1.0,54.73,0,0,4,3,5,2
0,3,0,0,0,1,3.0,60.544,0,0,6,3,3,2
0,1,1,1,0,1,1.0,75.0,0,0,2,1,4,2
0,1,0,1,0,1,3.0,56.98,0,0,4,3,4,2
0,4,0,0,0,1,4.0,6.25,0,0,1,2,4,2
0,1,1,0,0,1,4.0,68.24,0,0,4,2,4,2
0,1,1,1,0,1,3.0,68.82,0,0,4,2,3,2
0,2,1,1,0,1,1.0,84.99,0,0,3,1,4,3
0,3,1,1,0,1,2.0,64.14,0,0,4,3,4,2
0,3,0,1,0,1,4.0,11.92,0,0,3,3,3,2
0,1,1,1,0,1,2.0,76.11,0,0,3,2,4,2
0,1,1,1,0,1,3.0,85.0,0,0,2,1,4,3
0,1,0,1,0,1,3.0,80.0,0,0,2,1,4,2
0,1,1,1,0,1,1.0,85.0,0,0,4,1,5,3
0,1,1,1,0,1,2.0,69.07,0,0,3,2,4,2
0,1,1,1,0,1,1.0,95.0,0,0,2,1,4,3
0,3,0,1,0,1,3.0,83.56,0,0,3,2,3,3
0,3,1,0,0,1,1.0,96.0,0,0,4,1,2,3
0,1,0,1,0,1,1.0,95.0,0,0,2,2,4,3
0,3,1,0,0,1,4.0,66.365,0,0,6,3,3,2
0,3,0,1,0,1,2.0,86.63,0,0,4,2,4,3
0,1,1,1,0,1,2.0,41.539,0,0,4,3,3,2
0,3,0,0,0,1,4.0,55.787,0,0,6,3,1,2
0,3,1,0,0,1,4.0,71.0,0,0,6,3,3,2
0,3,0,1,0,1,2.0,39.773,1,0,1,2,4,2
0,3,1,0,0,1,2.0,62.77,0,0,6,2,2,2
0,3,0,0,0,1,2.0,70.195,0,0,4,2,3,2
0,1,1,1,0,1,2.0,41.366,0,0,1,2,4,2
0,1,1,1,0,1,4.0,54.924,0,0,2,2,4,2
0,3,1,0,0,1,2.0,60.95,0,0,5,2,4,2
0,3,1,1,0,1,4.0,2.661,0,0,1,3,2,2
0,3,0,1,0,1,2.0,18.021,0,0,2,3,3,2
0,3,0,1,0,1,3.0,43.186,1,0,4,3,3,2
0,3,1,1,0,1,2.0,71.04,0,0,3,3,4,2
0,1,1,1,1,1,1.0,74.486,0,0,1,1,1,2
0,1,1,1,0,1,3.0,80.392,0,0,2,1,4,3
1,1,0,1,1,1,1.0,90.0,0,0,4,2,4,3
0,1,1,1,1,1,1.0,85.0,0,0,4,1,4,3
0,1,1,1,0,1,2.0,74.314,0,0,4,2,4,2
1,1,0,1,0,1,1.0,96.654,0,0,4,2,2,4
1,1,1,1,0,1,3.0,57.286,0,0,3,1,3,2
0,2,0,1,0,1,3.0,69.886,0,0,4,2,3,2
0,3,1,0,0,1,3.0,43.548,0,0,3,3,1,2
0,3,0,1,0,1,3.0,80.0,0,0,4,2,3,2
0,3,1,0,0,1,3.0,74.097,0,0,4,3,4,2
0,1,1,1,0,1,1.0,80.0,0,0,4,2,3,2
0,3,1,1,0,1,3.0,74.641,0,0,4,2,4,2
0,3,1,1,0,1,1.0,95.0,0,0,4,1,3,3
0,3,1,0,0,1,1.0,76.364,0,0,4,2,2,2
1,3,0,1,0,1,3.0,92.917,0,0,4,1,4,3
0,3,1,1,0,1,3.0,58.065,0,0,3,2,3,2
0,3,1,1,0,1,2.0,80.0,0,0,3,2,3,2
0,1,0,1,0,1,3.0,48.08,0,0,1,2,4,2
1,1,0,1,0,1,3.0,60.61,0,0,4,2,2,2
0,1,1,1,0,1,3.0,87.04,0,0,1,1,4,3
0,3,0,1,0,1,3.0,27.95,0,0,4,3,1,2
0,2,0,1,0,1,1.0,75.0,0,0,4,2,1,2
0,1,1,1,0,1,3.0,62.62,0,0,4,2,3,2
1,1,0,1,0,1,1.0,90.0,0,0,1,2,4,3
0,3,1,1,0,1,3.0,80.0,0,0,4,2,3,2
0,3,1,1,0,1,3.0,43.75,0,0,4,2,3,2
1,1,0,1,0,1,1.0,97.0,0,0,4,3,2,4
0,3,1,1,0,1,1.0,95.0,0,0,4,2,4,3
0,2,0,0,0,1,1.0,75.0,0,0,4,2,1,2
0,3,1,0,0,1,1.0,97.0,0,0,1,2,3,4
0,3,0,0,0,1,1.0,100.0,0,0,4,1,3,4
0,1,1,1,0,1,2.0,31.315,0,0,4,3,4,2
0,3,0,1,0,1,2.0,23.334,0,0,4,3,4,2
0,3,0,1,0,1,3.0,56.25,0,0,4,2,4,2
0,3,0,1,0,1,3.0,78.775,0,0,4,2,4,2
1,1,1,1,0,1,3.0,67.857,0,0,3,2,4,2
0,3,0,1,0,1,3.0,46.154,0,0,4,2,3,2
